Date,DateTime,FunctionName,Value,Time,shift_wise
06-04-2023,83,Presenter,0,11,4
06-04-2023,84,Presenter,1,12,4
06-04-2023,84,Presenter,0,12,4
06-04-2023,85,Presenter,1,13,4
06-04-2023,85,Presenter,0,13,4
06-04-2023,86,Presenter,1,14,4
06-04-2023,86,Presenter,0,14,4
06-04-2023,87,Presenter,1,15,4
06-04-2023,87,Presenter,0,15,4
06-04-2023,88,Presenter,1,16,4
06-04-2023,88,Presenter,0,16,4
06-04-2023,89,Presenter,1,17,4
06-04-2023,89,Presenter,0,17,4
06-04-2023,90,Presenter,1,18,4
06-04-2023,90,Presenter,0,18,4
06-04-2023,91,Presenter,1,19,4
06-04-2023,91,Presenter,0,19,4
06-04-2023,92,Presenter,1,20,4
06-04-2023,92,Presenter,0,20,4
06-04-2023,93,Presenter,1,21,4
06-04-2023,93,Presenter,0,21,4
06-04-2023,94,Presenter,0,22,4
06-04-2023,94,Presenter,0,22,4
06-04-2023,95,Presenter,0,23,4
06-04-2023,95,Presenter,0,23,4
07-04-2023,96,Presenter,0,0,4
07-04-2023,96,Presenter,0,0,4
07-04-2023,97,Presenter,0,1,4
07-04-2023,97,Presenter,0,1,4
07-04-2023,98,Presenter,0,2,4
07-04-2023,98,Presenter,0,2,4
07-04-2023,99,Presenter,0,3,4
07-04-2023,99,Presenter,0,3,4
07-04-2023,100,Presenter,0,4,4
07-04-2023,100,Presenter,0,4,4
07-04-2023,101,Presenter,0,5,4
07-04-2023,101,Presenter,0,5,4
06-04-2023,78,Mccafe Counter,0,6,4
06-04-2023,78,Mccafe Counter,0,6,4
06-04-2023,79,Mccafe Counter,0,7,4
06-04-2023,79,Mccafe Counter,0,7,4
06-04-2023,80,Mccafe Counter,0,8,4
06-04-2023,80,Mccafe Counter,0,8,4
06-04-2023,81,Mccafe Counter,0,9,4
06-04-2023,81,Mccafe Counter,0,9,4
06-04-2023,82,Mccafe Counter,0,10,4
06-04-2023,82,Mccafe Counter,0,10,4
06-04-2023,83,Mccafe Counter,0,11,4
06-04-2023,83,Mccafe Counter,0,11,4
06-04-2023,84,Mccafe Counter,0,12,4
06-04-2023,84,Mccafe Counter,0,12,4
06-04-2023,85,Mccafe Counter,0,13,4
06-04-2023,85,Mccafe Counter,0,13,4
06-04-2023,86,Mccafe Counter,0,14,4
06-04-2023,86,Mccafe Counter,0,14,4
06-04-2023,87,Mccafe Counter,0,15,4
06-04-2023,87,Mccafe Counter,0,15,4
06-04-2023,88,Mccafe Counter,0,16,4
06-04-2023,88,Mccafe Counter,0,16,4
06-04-2023,89,Mccafe Counter,0,17,4
06-04-2023,89,Mccafe Counter,0,17,4
06-04-2023,90,Mccafe Counter,0,18,4
06-04-2023,90,Mccafe Counter,0,18,4
06-04-2023,91,Mccafe Counter,0,19,4
06-04-2023,91,Mccafe Counter,0,19,4
06-04-2023,92,Mccafe Counter,0,20,4
06-04-2023,92,Mccafe Counter,0,20,4
06-04-2023,93,Mccafe Counter,0,21,4
06-04-2023,93,Mccafe Counter,0,21,4
06-04-2023,94,Mccafe Counter,0,22,4
06-04-2023,94,Mccafe Counter,0,22,4
06-04-2023,95,Mccafe Counter,0,23,4
06-04-2023,95,Mccafe Counter,0,23,4
07-04-2023,96,Mccafe Counter,0,0,4
07-04-2023,96,Mccafe Counter,0,0,4
07-04-2023,97,Mccafe Counter,0,1,4
07-04-2023,97,Mccafe Counter,0,1,4
07-04-2023,98,Mccafe Counter,0,2,4
07-04-2023,98,Mccafe Counter,0,2,4
07-04-2023,99,Mccafe Counter,0,3,4
07-04-2023,99,Mccafe Counter,0,3,4
07-04-2023,100,Mccafe Counter,0,4,4
07-04-2023,100,Mccafe Counter,0,4,4
07-04-2023,101,Mccafe Counter,0,5,4
07-04-2023,101,Mccafe Counter,0,5,4
06-04-2023,78,Safe Cashier,0,6,4
06-04-2023,79,Safe Cashier,0,7,4
06-04-2023,80,Safe Cashier,1,8,4
06-04-2023,81,Safe Cashier,0,9,4
06-04-2023,82,Safe Cashier,0,10,4
06-04-2023,83,Safe Cashier,0,11,4
06-04-2023,84,Safe Cashier,0,12,4
06-04-2023,85,Safe Cashier,0,13,4
06-04-2023,86,Safe Cashier,0,14,4
06-04-2023,87,Safe Cashier,1,15,4
06-04-2023,88,Safe Cashier,0,16,4
06-04-2023,89,Safe Cashier,0,17,4
06-04-2023,90,Safe Cashier,0,18,4
06-04-2023,91,Safe Cashier,0,19,4
06-04-2023,92,Safe Cashier,0,20,4
06-04-2023,93,Safe Cashier,0,21,4
06-04-2023,94,Safe Cashier,0,22,4
06-04-2023,95,Safe Cashier,0,23,4
07-04-2023,96,Safe Cashier,1,0,4
07-04-2023,97,Safe Cashier,0,1,4
07-04-2023,98,Safe Cashier,0,2,4
07-04-2023,99,Safe Cashier,0,3,4
07-04-2023,100,Safe Cashier,0,4,4
07-04-2023,101,Safe Cashier,0,5,4
06-04-2023,78,MDS -Packer,0,6,4
06-04-2023,78,MDS -Packer,0,6,4
06-04-2023,79,MDS -Packer,0,7,4
06-04-2023,79,MDS -Packer,0,7,4
06-04-2023,80,MDS -Packer,0,8,4
06-04-2023,80,MDS -Packer,0,8,4
06-04-2023,81,MDS -Packer,0,9,4
06-04-2023,81,MDS -Packer,0,9,4
06-04-2023,82,MDS -Packer,0,10,4
06-04-2023,82,MDS -Packer,0,10,4
06-04-2023,83,MDS -Packer,0,11,4
06-04-2023,83,MDS -Packer,0,11,4
06-04-2023,84,MDS -Packer,0,12,4
06-04-2023,84,MDS -Packer,0,12,4
06-04-2023,85,MDS -Packer,1,13,4
06-04-2023,85,MDS -Packer,0,13,4
06-04-2023,86,MDS -Packer,0,14,4
06-04-2023,86,MDS -Packer,0,14,4
06-04-2023,87,MDS -Packer,0,15,4
06-04-2023,87,MDS -Packer,0,15,4
06-04-2023,88,MDS -Packer,0,16,4
06-04-2023,88,MDS -Packer,0,16,4
06-04-2023,89,MDS -Packer,0,17,4
06-04-2023,89,MDS -Packer,0,17,4
06-04-2023,90,MDS -Packer,0,18,4
06-04-2023,90,MDS -Packer,0,18,4
06-04-2023,91,MDS -Packer,1,19,4
06-04-2023,91,MDS -Packer,0,19,4
06-04-2023,92,MDS -Packer,1,20,4
06-04-2023,92,MDS -Packer,0,20,4
06-04-2023,93,MDS -Packer,0,21,4
06-04-2023,93,MDS -Packer,0,21,4
06-04-2023,94,MDS -Packer,0,22,4
06-04-2023,94,MDS -Packer,0,22,4
06-04-2023,95,MDS -Packer,0,23,4
06-04-2023,95,MDS -Packer,0,23,4
07-04-2023,96,MDS -Packer,0,0,4
07-04-2023,96,MDS -Packer,0,0,4
07-04-2023,97,MDS -Packer,0,1,4
07-04-2023,97,MDS -Packer,0,1,4
07-04-2023,98,MDS -Packer,0,2,4
07-04-2023,98,MDS -Packer,0,2,4
07-04-2023,99,MDS -Packer,0,3,4
07-04-2023,99,MDS -Packer,0,3,4
07-04-2023,100,MDS -Packer,0,4,4
07-04-2023,100,MDS -Packer,0,4,4
07-04-2023,101,MDS -Packer,0,5,4
07-04-2023,101,MDS -Packer,0,5,4
06-04-2023,78,Batch Cooker 2 - Non Veg,0,6,4
06-04-2023,78,Batch Cooker 2 - Non Veg,0,6,4
06-04-2023,79,Batch Cooker 2 - Non Veg,0,7,4
06-04-2023,79,Batch Cooker 2 - Non Veg,0,7,4
06-04-2023,80,Batch Cooker 2 - Non Veg,0,8,4
06-04-2023,80,Batch Cooker 2 - Non Veg,0,8,4
06-04-2023,81,Batch Cooker 2 - Non Veg,0,9,4
06-04-2023,81,Batch Cooker 2 - Non Veg,0,9,4
06-04-2023,82,Batch Cooker 2 - Non Veg,0,10,4
06-04-2023,82,Batch Cooker 2 - Non Veg,0,10,4
06-04-2023,83,Batch Cooker 2 - Non Veg,0,11,4
06-04-2023,83,Batch Cooker 2 - Non Veg,0,11,4
06-04-2023,84,Batch Cooker 2 - Non Veg,0,12,4
06-04-2023,84,Batch Cooker 2 - Non Veg,0,12,4
06-04-2023,85,Batch Cooker 2 - Non Veg,0,13,4
06-04-2023,85,Batch Cooker 2 - Non Veg,0,13,4
06-04-2023,86,Batch Cooker 2 - Non Veg,0,14,4
06-04-2023,86,Batch Cooker 2 - Non Veg,0,14,4
06-04-2023,87,Batch Cooker 2 - Non Veg,0,15,4
06-04-2023,87,Batch Cooker 2 - Non Veg,0,15,4
06-04-2023,88,Batch Cooker 2 - Non Veg,0,16,4
06-04-2023,88,Batch Cooker 2 - Non Veg,0,16,4
06-04-2023,89,Batch Cooker 2 - Non Veg,0,17,4
06-04-2023,89,Batch Cooker 2 - Non Veg,0,17,4
06-04-2023,90,Batch Cooker 2 - Non Veg,0,18,4
06-04-2023,90,Batch Cooker 2 - Non Veg,0,18,4
06-04-2023,91,Batch Cooker 2 - Non Veg,0,19,4
06-04-2023,91,Batch Cooker 2 - Non Veg,0,19,4
06-04-2023,92,Batch Cooker 2 - Non Veg,0,20,4
06-04-2023,92,Batch Cooker 2 - Non Veg,0,20,4
06-04-2023,93,Batch Cooker 2 - Non Veg,0,21,4
06-04-2023,93,Batch Cooker 2 - Non Veg,0,21,4
06-04-2023,94,Batch Cooker 2 - Non Veg,0,22,4
06-04-2023,94,Batch Cooker 2 - Non Veg,0,22,4
06-04-2023,95,Batch Cooker 2 - Non Veg,0,23,4
06-04-2023,95,Batch Cooker 2 - Non Veg,0,23,4
07-04-2023,96,Batch Cooker 2 - Non Veg,0,0,4
07-04-2023,96,Batch Cooker 2 - Non Veg,0,0,4
07-04-2023,97,Batch Cooker 2 - Non Veg,0,1,4
07-04-2023,97,Batch Cooker 2 - Non Veg,0,1,4
07-04-2023,98,Batch Cooker 2 - Non Veg,0,2,4
07-04-2023,98,Batch Cooker 2 - Non Veg,0,2,4
07-04-2023,99,Batch Cooker 2 - Non Veg,0,3,4
07-04-2023,99,Batch Cooker 2 - Non Veg,0,3,4
07-04-2023,100,Batch Cooker 2 - Non Veg,0,4,4
07-04-2023,100,Batch Cooker 2 - Non Veg,0,4,4
07-04-2023,101,Batch Cooker 2 - Non Veg,0,5,4
07-04-2023,101,Batch Cooker 2 - Non Veg,0,5,4
06-04-2023,78,Backroom,0,6,4
06-04-2023,79,Backroom,0,7,4
06-04-2023,80,Backroom,0,8,4
06-04-2023,81,Backroom,0,9,4
06-04-2023,82,Backroom,0,10,4
06-04-2023,83,Backroom,0,11,4
06-04-2023,84,Backroom,1,12,4
06-04-2023,85,Backroom,0,13,4
06-04-2023,86,Backroom,1,14,4
06-04-2023,87,Backroom,0,15,4
06-04-2023,88,Backroom,1,16,4
06-04-2023,89,Backroom,0,17,4
06-04-2023,90,Backroom,1,18,4
06-04-2023,91,Backroom,0,19,4
06-04-2023,92,Backroom,1,20,4
06-04-2023,93,Backroom,0,21,4
06-04-2023,94,Backroom,0,22,4
06-04-2023,95,Backroom,0,23,4
07-04-2023,96,Backroom,0,0,4
07-04-2023,97,Backroom,0,1,4
07-04-2023,98,Backroom,0,2,4
07-04-2023,99,Backroom,0,3,4
07-04-2023,100,Backroom,0,4,4
07-04-2023,101,Backroom,0,5,4
06-04-2023,78,Barista,0,6,4
06-04-2023,79,Barista,0,7,4
06-04-2023,80,Barista,0,8,4
06-04-2023,81,Barista,0,9,4
06-04-2023,82,Barista,0,10,4
06-04-2023,83,Barista,0,11,4
06-04-2023,84,Barista,0,12,4
06-04-2023,85,Barista,0,13,4
06-04-2023,86,Barista,0,14,4
06-04-2023,87,Barista,0,15,4
06-04-2023,88,Barista,0,16,4
06-04-2023,89,Barista,0,17,4
06-04-2023,90,Barista,0,18,4
06-04-2023,91,Barista,0,19,4
06-04-2023,92,Barista,0,20,4
06-04-2023,93,Barista,0,21,4
06-04-2023,94,Barista,0,22,4
06-04-2023,95,Barista,0,23,4
07-04-2023,96,Barista,0,0,4
07-04-2023,97,Barista,0,1,4
07-04-2023,98,Barista,0,2,4
07-04-2023,99,Barista,0,3,4
07-04-2023,100,Barista,0,4,4
07-04-2023,101,Barista,0,5,4
06-04-2023,78,OTCC,0,6,4
06-04-2023,79,OTCC,0,7,4
06-04-2023,80,OTCC,0,8,4
06-04-2023,81,OTCC,0,9,4
06-04-2023,82,OTCC,0,10,4
06-04-2023,83,OTCC,0,11,4
06-04-2023,84,OTCC,0,12,4
06-04-2023,85,OTCC,1,13,4
06-04-2023,86,OTCC,1,14,4
06-04-2023,87,OTCC,0,15,4
06-04-2023,88,OTCC,0,16,4
06-04-2023,89,OTCC,0,17,4
06-04-2023,90,OTCC,0,18,4
06-04-2023,91,OTCC,1,19,4
06-04-2023,92,OTCC,1,20,4
06-04-2023,93,OTCC,0,21,4
06-04-2023,94,OTCC,0,22,4
06-04-2023,95,OTCC,0,23,4
07-04-2023,96,OTCC,0,0,4
07-04-2023,97,OTCC,0,1,4
07-04-2023,98,OTCC,0,2,4
07-04-2023,99,OTCC,0,3,4
07-04-2023,100,OTCC,0,4,4
07-04-2023,101,OTCC,0,5,4
06-04-2023,78,Excess,0,6,4
06-04-2023,79,Excess,0,7,4
06-04-2023,80,Excess,0,8,4
06-04-2023,81,Excess,0,9,4
06-04-2023,82,Excess,0,10,4
06-04-2023,83,Excess,0,11,4
06-04-2023,84,Excess,0,12,4
06-04-2023,85,Excess,0,13,4
06-04-2023,86,Excess,0,14,4
06-04-2023,87,Excess,0,15,4
06-04-2023,88,Excess,0,16,4
06-04-2023,89,Excess,0,17,4
06-04-2023,90,Excess,0,18,4
06-04-2023,91,Excess,0,19,4
06-04-2023,92,Excess,0,20,4
06-04-2023,93,Excess,0,21,4
06-04-2023,94,Excess,0,22,4
06-04-2023,95,Excess,0,23,4
07-04-2023,96,Excess,0,0,4
07-04-2023,97,Excess,0,1,4
07-04-2023,98,Excess,0,2,4
07-04-2023,99,Excess,0,3,4
07-04-2023,100,Excess,0,4,4
07-04-2023,101,Excess,0,5,4
06-04-2023,78,Break,0,6,4
06-04-2023,79,Break,0,7,4
06-04-2023,80,Break,0,8,4
06-04-2023,81,Break,0,9,4
06-04-2023,82,Break,0,10,4
06-04-2023,83,Break,0,11,4
06-04-2023,84,Break,0,12,4
06-04-2023,85,Break,0,13,4
06-04-2023,86,Break,0,14,4
06-04-2023,87,Break,0,15,4
06-04-2023,88,Break,0,16,4
06-04-2023,89,Break,0,17,4
06-04-2023,90,Break,0,18,4
06-04-2023,91,Break,0,19,4
06-04-2023,92,Break,0,20,4
06-04-2023,93,Break,0,21,4
06-04-2023,94,Break,0,22,4
06-04-2023,95,Break,0,23,4
07-04-2023,96,Break,0,0,4
07-04-2023,97,Break,0,1,4
07-04-2023,98,Break,0,2,4
07-04-2023,99,Break,0,3,4
07-04-2023,100,Break,0,4,4
07-04-2023,101,Break,0,5,4
06-04-2023,78,Weekly report,0,6,4
06-04-2023,78,Weekly report,0,6,4
06-04-2023,79,Weekly report,0,7,4
06-04-2023,79,Weekly report,0,7,4
06-04-2023,80,Weekly report,0,8,4
06-04-2023,80,Weekly report,0,8,4
06-04-2023,81,Weekly report,0,9,4
06-04-2023,81,Weekly report,0,9,4
06-04-2023,82,Weekly report,0,10,4
06-04-2023,82,Weekly report,0,10,4
06-04-2023,83,Weekly report,0,11,4
06-04-2023,83,Weekly report,0,11,4
06-04-2023,84,Weekly report,0,12,4
06-04-2023,84,Weekly report,0,12,4
06-04-2023,85,Weekly report,0,13,4
06-04-2023,85,Weekly report,0,13,4
06-04-2023,86,Weekly report,0,14,4
06-04-2023,86,Weekly report,0,14,4
06-04-2023,87,Weekly report,0,15,4
06-04-2023,87,Weekly report,0,15,4
06-04-2023,88,Weekly report,0,16,4
06-04-2023,88,Weekly report,0,16,4
06-04-2023,89,Weekly report,0,17,4
06-04-2023,89,Weekly report,0,17,4
06-04-2023,90,Weekly report,0,18,4
06-04-2023,90,Weekly report,0,18,4
06-04-2023,91,Weekly report,0,19,4
06-04-2023,91,Weekly report,0,19,4
06-04-2023,92,Weekly report,0,20,4
06-04-2023,92,Weekly report,0,20,4
06-04-2023,93,Weekly report,0,21,4
06-04-2023,93,Weekly report,0,21,4
06-04-2023,94,Weekly report,0,22,4
06-04-2023,94,Weekly report,0,22,4
06-04-2023,95,Weekly report,0,23,4
06-04-2023,95,Weekly report,0,23,4
07-04-2023,96,Weekly report,0,0,4
07-04-2023,96,Weekly report,0,0,4
07-04-2023,97,Weekly report,0,1,4
07-04-2023,97,Weekly report,0,1,4
07-04-2023,98,Weekly report,0,2,4
07-04-2023,98,Weekly report,0,2,4
07-04-2023,99,Weekly report,0,3,4
07-04-2023,99,Weekly report,0,3,4
07-04-2023,100,Weekly report,0,4,4
07-04-2023,100,Weekly report,0,4,4
07-04-2023,101,Weekly report,0,5,4
07-04-2023,101,Weekly report,0,5,4
06-04-2023,78,Monthly Report,0,6,4
06-04-2023,78,Monthly Report,0,6,4
06-04-2023,79,Monthly Report,0,7,4
06-04-2023,79,Monthly Report,0,7,4
06-04-2023,80,Monthly Report,0,8,4
06-04-2023,80,Monthly Report,0,8,4
06-04-2023,81,Monthly Report,0,9,4
06-04-2023,81,Monthly Report,0,9,4
06-04-2023,82,Monthly Report,0,10,4
06-04-2023,82,Monthly Report,0,10,4
06-04-2023,83,Monthly Report,0,11,4
06-04-2023,83,Monthly Report,0,11,4
06-04-2023,84,Monthly Report,0,12,4
06-04-2023,84,Monthly Report,0,12,4
06-04-2023,85,Monthly Report,0,13,4
06-04-2023,85,Monthly Report,0,13,4
06-04-2023,86,Monthly Report,0,14,4
06-04-2023,86,Monthly Report,0,14,4
06-04-2023,87,Monthly Report,0,15,4
06-04-2023,87,Monthly Report,0,15,4
06-04-2023,88,Monthly Report,0,16,4
06-04-2023,88,Monthly Report,0,16,4
06-04-2023,89,Monthly Report,0,17,4
06-04-2023,89,Monthly Report,0,17,4
06-04-2023,90,Monthly Report,0,18,4
06-04-2023,90,Monthly Report,0,18,4
06-04-2023,91,Monthly Report,0,19,4
06-04-2023,91,Monthly Report,0,19,4
06-04-2023,92,Monthly Report,0,20,4
06-04-2023,92,Monthly Report,0,20,4
06-04-2023,93,Monthly Report,0,21,4
06-04-2023,93,Monthly Report,0,21,4
06-04-2023,94,Monthly Report,0,22,4
06-04-2023,94,Monthly Report,0,22,4
06-04-2023,95,Monthly Report,0,23,4
06-04-2023,95,Monthly Report,0,23,4
07-04-2023,96,Monthly Report,0,0,4
07-04-2023,96,Monthly Report,0,0,4
07-04-2023,97,Monthly Report,0,1,4
07-04-2023,97,Monthly Report,0,1,4
07-04-2023,98,Monthly Report,0,2,4
07-04-2023,98,Monthly Report,0,2,4
07-04-2023,99,Monthly Report,0,3,4
07-04-2023,99,Monthly Report,0,3,4
07-04-2023,100,Monthly Report,0,4,4
07-04-2023,100,Monthly Report,0,4,4
07-04-2023,101,Monthly Report,0,5,4
07-04-2023,101,Monthly Report,0,5,4
06-04-2023,78,Production Manager,0,6,4
06-04-2023,78,Production Manager,0,6,4
06-04-2023,79,Production Manager,0,7,4
06-04-2023,79,Production Manager,0,7,4
06-04-2023,80,Production Manager,0,8,4
06-04-2023,80,Production Manager,0,8,4
06-04-2023,81,Production Manager,0,9,4
06-04-2023,81,Production Manager,0,9,4
06-04-2023,82,Production Manager,0,10,4
06-04-2023,82,Production Manager,0,10,4
06-04-2023,83,Production Manager,0,11,4
06-04-2023,83,Production Manager,0,11,4
06-04-2023,84,Production Manager,0,12,4
06-04-2023,84,Production Manager,0,12,4
06-04-2023,85,Production Manager,1,13,4
06-04-2023,85,Production Manager,0,13,4
06-04-2023,86,Production Manager,1,14,4
06-04-2023,86,Production Manager,0,14,4
06-04-2023,87,Production Manager,1,15,4
06-04-2023,87,Production Manager,0,15,4
06-04-2023,88,Production Manager,1,16,4
06-04-2023,88,Production Manager,0,16,4
06-04-2023,89,Production Manager,1,17,4
06-04-2023,89,Production Manager,0,17,4
06-04-2023,90,Production Manager,1,18,4
06-04-2023,90,Production Manager,0,18,4
06-04-2023,91,Production Manager,1,19,4
06-04-2023,91,Production Manager,0,19,4
06-04-2023,92,Production Manager,1,20,4
06-04-2023,92,Production Manager,0,20,4
06-04-2023,93,Production Manager,1,21,4
06-04-2023,93,Production Manager,0,21,4
06-04-2023,94,Production Manager,0,22,4
06-04-2023,94,Production Manager,0,22,4
06-04-2023,95,Production Manager,0,23,4
06-04-2023,95,Production Manager,0,23,4
07-04-2023,96,Production Manager,0,0,4
07-04-2023,96,Production Manager,0,0,4
07-04-2023,97,Production Manager,0,1,4
07-04-2023,97,Production Manager,0,1,4
07-04-2023,98,Production Manager,0,2,4
07-04-2023,98,Production Manager,0,2,4
07-04-2023,99,Production Manager,0,3,4
07-04-2023,99,Production Manager,0,3,4
07-04-2023,100,Production Manager,0,4,4
07-04-2023,100,Production Manager,0,4,4
07-04-2023,101,Production Manager,0,5,4
07-04-2023,101,Production Manager,0,5,4
06-04-2023,78,Service Manager,0,6,4
06-04-2023,78,Service Manager,0,6,4
06-04-2023,79,Service Manager,0,7,4
06-04-2023,79,Service Manager,0,7,4
06-04-2023,80,Service Manager,0,8,4
06-04-2023,80,Service Manager,0,8,4
06-04-2023,81,Service Manager,0,9,4
06-04-2023,81,Service Manager,0,9,4
06-04-2023,82,Service Manager,0,10,4
06-04-2023,82,Service Manager,0,10,4
06-04-2023,83,Service Manager,0,11,4
06-04-2023,83,Service Manager,0,11,4
06-04-2023,84,Service Manager,0,12,4
06-04-2023,84,Service Manager,0,12,4
06-04-2023,85,Service Manager,0,13,4
06-04-2023,85,Service Manager,0,13,4
06-04-2023,86,Service Manager,0,14,4
06-04-2023,86,Service Manager,0,14,4
06-04-2023,87,Service Manager,0,15,4
06-04-2023,87,Service Manager,0,15,4
06-04-2023,88,Service Manager,0,16,4
06-04-2023,88,Service Manager,0,16,4
06-04-2023,89,Service Manager,0,17,4
06-04-2023,89,Service Manager,0,17,4
06-04-2023,90,Service Manager,0,18,4
06-04-2023,90,Service Manager,0,18,4
06-04-2023,91,Service Manager,0,19,4
06-04-2023,91,Service Manager,0,19,4
06-04-2023,92,Service Manager,0,20,4
06-04-2023,92,Service Manager,0,20,4
06-04-2023,93,Service Manager,0,21,4
06-04-2023,93,Service Manager,0,21,4
06-04-2023,94,Service Manager,0,22,4
06-04-2023,94,Service Manager,0,22,4
06-04-2023,95,Service Manager,0,23,4
06-04-2023,95,Service Manager,0,23,4
07-04-2023,96,Service Manager,0,0,4
07-04-2023,96,Service Manager,0,0,4
07-04-2023,97,Service Manager,0,1,4
07-04-2023,97,Service Manager,0,1,4
07-04-2023,98,Service Manager,0,2,4
07-04-2023,98,Service Manager,0,2,4
07-04-2023,99,Service Manager,0,3,4
07-04-2023,99,Service Manager,0,3,4
07-04-2023,100,Service Manager,0,4,4
07-04-2023,100,Service Manager,0,4,4
07-04-2023,101,Service Manager,0,5,4
07-04-2023,101,Service Manager,0,5,4
06-04-2023,78,non veg Batch cooker,0,6,4
06-04-2023,78,non veg Batch cooker,0,6,4
06-04-2023,79,non veg Batch cooker,0,7,4
06-04-2023,79,non veg Batch cooker,0,7,4
06-04-2023,80,non veg Batch cooker,0,8,4
06-04-2023,80,non veg Batch cooker,0,8,4
06-04-2023,81,non veg Batch cooker,0,9,4
06-04-2023,81,non veg Batch cooker,0,9,4
06-04-2023,82,non veg Batch cooker,0,10,4
06-04-2023,82,non veg Batch cooker,0,10,4
06-04-2023,83,non veg Batch cooker,0,11,4
06-04-2023,83,non veg Batch cooker,0,11,4
06-04-2023,84,non veg Batch cooker,0,12,4
06-04-2023,84,non veg Batch cooker,0,12,4
06-04-2023,85,non veg Batch cooker,0,13,4
06-04-2023,85,non veg Batch cooker,0,13,4
06-04-2023,86,non veg Batch cooker,0,14,4
06-04-2023,86,non veg Batch cooker,0,14,4
06-04-2023,87,non veg Batch cooker,0,15,4
06-04-2023,87,non veg Batch cooker,0,15,4
06-04-2023,88,non veg Batch cooker,0,16,4
06-04-2023,88,non veg Batch cooker,0,16,4
06-04-2023,89,non veg Batch cooker,0,17,4
06-04-2023,89,non veg Batch cooker,0,17,4
06-04-2023,90,non veg Batch cooker,0,18,4
06-04-2023,90,non veg Batch cooker,0,18,4
06-04-2023,91,non veg Batch cooker,0,19,4
06-04-2023,91,non veg Batch cooker,0,19,4
06-04-2023,92,non veg Batch cooker,0,20,4
06-04-2023,92,non veg Batch cooker,0,20,4
06-04-2023,93,non veg Batch cooker,0,21,4
06-04-2023,93,non veg Batch cooker,0,21,4
06-04-2023,94,non veg Batch cooker,0,22,4
06-04-2023,94,non veg Batch cooker,0,22,4
06-04-2023,95,non veg Batch cooker,0,23,4
06-04-2023,95,non veg Batch cooker,0,23,4
07-04-2023,96,non veg Batch cooker,0,0,4
07-04-2023,96,non veg Batch cooker,0,0,4
07-04-2023,97,non veg Batch cooker,0,1,4
07-04-2023,97,non veg Batch cooker,0,1,4
07-04-2023,98,non veg Batch cooker,0,2,4
07-04-2023,98,non veg Batch cooker,0,2,4
07-04-2023,99,non veg Batch cooker,0,3,4
07-04-2023,99,non veg Batch cooker,0,3,4
07-04-2023,100,non veg Batch cooker,0,4,4
07-04-2023,100,non veg Batch cooker,0,4,4
07-04-2023,101,non veg Batch cooker,0,5,4
07-04-2023,101,non veg Batch cooker,0,5,4
06-04-2023,78,toilet,0,6,4
06-04-2023,78,toilet,0,6,4
06-04-2023,79,toilet,0,7,4
06-04-2023,79,toilet,0,7,4
06-04-2023,80,toilet,0,8,4
06-04-2023,80,toilet,0,8,4
06-04-2023,81,toilet,0,9,4
06-04-2023,81,toilet,0,9,4
06-04-2023,82,toilet,0,10,4
06-04-2023,82,toilet,0,10,4
06-04-2023,83,toilet,0,11,4
06-04-2023,83,toilet,0,11,4
06-04-2023,84,toilet,0,12,4
06-04-2023,84,toilet,0,12,4
06-04-2023,85,toilet,0,13,4
06-04-2023,85,toilet,0,13,4
06-04-2023,86,toilet,0,14,4
06-04-2023,86,toilet,0,14,4
06-04-2023,87,toilet,0,15,4
06-04-2023,87,toilet,0,15,4
06-04-2023,88,toilet,0,16,4
06-04-2023,88,toilet,0,16,4
06-04-2023,89,toilet,0,17,4
06-04-2023,89,toilet,0,17,4
06-04-2023,90,toilet,0,18,4
06-04-2023,90,toilet,0,18,4
06-04-2023,91,toilet,0,19,4
06-04-2023,91,toilet,0,19,4
06-04-2023,92,toilet,0,20,4
06-04-2023,92,toilet,0,20,4
06-04-2023,93,toilet,0,21,4
06-04-2023,93,toilet,0,21,4
06-04-2023,94,toilet,0,22,4
06-04-2023,94,toilet,0,22,4
06-04-2023,95,toilet,0,23,4
06-04-2023,95,toilet,0,23,4
07-04-2023,96,toilet,0,0,4
07-04-2023,96,toilet,0,0,4
07-04-2023,97,toilet,0,1,4
07-04-2023,97,toilet,0,1,4
07-04-2023,98,toilet,0,2,4
07-04-2023,98,toilet,0,2,4
07-04-2023,99,toilet,0,3,4
07-04-2023,99,toilet,0,3,4
07-04-2023,100,toilet,0,4,4
07-04-2023,100,toilet,0,4,4
07-04-2023,101,toilet,0,5,4
07-04-2023,101,toilet,0,5,4
07-04-2023,102,Opening,1,6,5
07-04-2023,103,Opening,0,7,5
07-04-2023,104,Opening,0,8,5
07-04-2023,105,Opening,0,9,5
07-04-2023,106,Opening,0,10,5
07-04-2023,107,Opening,0,11,5
07-04-2023,108,Opening,0,12,5
07-04-2023,109,Opening,0,13,5
07-04-2023,110,Opening,0,14,5
07-04-2023,111,Opening,0,15,5
07-04-2023,112,Opening,0,16,5
07-04-2023,113,Opening,0,17,5
07-04-2023,114,Opening,0,18,5
07-04-2023,115,Opening,0,19,5
07-04-2023,116,Opening,0,20,5
07-04-2023,117,Opening,0,21,5
07-04-2023,118,Opening,0,22,5
07-04-2023,119,Opening,0,23,5
08-04-2023,120,Opening,0,0,5
08-04-2023,121,Opening,0,1,5
